"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.created_date","Input.publication_id","Input.parent_id","Input.article_id","Input.rating","Input.funny","Input.wow","Input.sad","Input.likes","Input.disagree","Input.toxicity","Input.severe_toxicity","Input.obscene","Input.sexual_explicit","Input.identity_attack","Input.insult","Input.threat","Input.male","Input.female","Input.transgender","Input.other_gender","Input.heterosexual","Input.homosexual_gay_or_lesbian","Input.bisexual","Input.other_sexual_orientation","Input.christian","Input.jewish","Input.muslim","Input.hindu","Input.buddhist","Input.atheist","Input.other_religion","Input.black","Input.white","Input.asian","Input.latino","Input.other_race_or_ethnicity","Input.physical_disability","Input.intellectual_or_learning_disabil","Input.psychiatric_or_mental_illness","Input.other_disability","Input.identity_annotator_count","Input.toxicity_annotator_count","Input.clean","Input.perturbed","Answer.Fair.3","Answer.Likely.4","Answer.Unlikely.2","Answer.Very likely.5","Answer.Very unlikely.1","Answer.answer_time","Answer.clean","Answer.pert_location","Answer.perturbed","Answer.time_spent","Approve","Reject"
"30IRMPJWE8WSM0OZTHI5EEDXBOAKRH","3IV76CXOOCMYULUM1B2D3WB47ULD9G","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Wed Jan 04 20:02:52 PST 2023","5","BatchId:4980585;OriginalHitTemplateId:928390905;","3600","172800","Sat Jan 07 20:02:52 PST 2023","","","3ZV9H2YQQNKUKIV7X75E9BZ1S2Z3WC","A1B973PG17H746","Submitted","Wed Jan 04 20:03:42 PST 2023","Wed Jan 04 20:04:58 PST 2023","Fri Jan 06 20:04:58 PST 2023","","","","76","100% (39/39)","100% (4/4)","100% (4/4)","2017-10-23 22:46:25.593139+00","102.0","6208439.0","392493.0","approved","0.0","0.0","0.0","0.0","0.0","0.6375","0.075","0.4125","0.4","0.025","0.4375","0.0875","","","","","","","","","","","","","","","","","","","","","","","","","0.0","80.0","never miss a chance to inject trump dick","never miss a chance to inject trump diiick","false","true","false","false","false","0","never miss a chance to inject trump dick","7","never miss a chance to inject trump diiick","50"
"30IRMPJWE8WSM0OZTHI5EEDXBOAKRH","3IV76CXOOCMYULUM1B2D3WB47ULD9G","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Wed Jan 04 20:02:52 PST 2023","5","BatchId:4980585;OriginalHitTemplateId:928390905;","3600","172800","Sat Jan 07 20:02:52 PST 2023","","","3NG53N1RL5WQ164CX2MF8YZGFROP8V","A3PCPJ62UGZ9PN","Submitted","Wed Jan 04 20:04:03 PST 2023","Wed Jan 04 20:11:51 PST 2023","Fri Jan 06 20:11:51 PST 2023","","","","468","100% (20/20)","100% (13/13)","100% (13/13)","2017-10-23 22:46:25.593139+00","102.0","6208439.0","392493.0","approved","0.0","0.0","0.0","0.0","0.0","0.6375","0.075","0.4125","0.4","0.025","0.4375","0.0875","","","","","","","","","","","","","","","","","","","","","","","","","0.0","80.0","never miss a chance to inject trump dick","never miss a chance to inject trump diiick","false","false","true","false","false","0","never miss a chance to inject trump dick","7","never miss a chance to inject trump diiick","12"
"30IRMPJWE8WSM0OZTHI5EEDXBOAKRH","3IV76CXOOCMYULUM1B2D3WB47ULD9G","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Wed Jan 04 20:02:52 PST 2023","5","BatchId:4980585;OriginalHitTemplateId:928390905;","3600","172800","Sat Jan 07 20:02:52 PST 2023","","","3RSDURM96KZ1JL641S4YDZOEUZQEYE","A3RPU02JJC7SR3","Submitted","Wed Jan 04 20:04:55 PST 2023","Wed Jan 04 20:08:37 PST 2023","Fri Jan 06 20:08:37 PST 2023","","","","222","0% (0/0)","0% (0/0)","0% (0/0)","2017-10-23 22:46:25.593139+00","102.0","6208439.0","392493.0","approved","0.0","0.0","0.0","0.0","0.0","0.6375","0.075","0.4125","0.4","0.025","0.4375","0.0875","","","","","","","","","","","","","","","","","","","","","","","","","0.0","80.0","never miss a chance to inject trump dick","never miss a chance to inject trump diiick","false","false","false","true","false","0","never miss a chance to inject trump dick","7","never miss a chance to inject trump diiick","6"
"30IRMPJWE8WSM0OZTHI5EEDXBOAKRH","3IV76CXOOCMYULUM1B2D3WB47ULD9G","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Wed Jan 04 20:02:52 PST 2023","5","BatchId:4980585;OriginalHitTemplateId:928390905;","3600","172800","Sat Jan 07 20:02:52 PST 2023","","","3FTF2T8WL1VGZKKNEG6O0O2NSU89WY","A8CD2WIF5DT1J","Submitted","Wed Jan 04 20:03:09 PST 2023","Wed Jan 04 20:07:47 PST 2023","Fri Jan 06 20:07:47 PST 2023","","","","278","0% (0/0)","0% (0/0)","0% (0/0)","2017-10-23 22:46:25.593139+00","102.0","6208439.0","392493.0","approved","0.0","0.0","0.0","0.0","0.0","0.6375","0.075","0.4125","0.4","0.025","0.4375","0.0875","","","","","","","","","","","","","","","","","","","","","","","","","0.0","80.0","never miss a chance to inject trump dick","never miss a chance to inject trump diiick","false","false","true","false","false","0","never miss a chance to inject trump dick","7","never miss a chance to inject trump diiick","16"
"30IRMPJWE8WSM0OZTHI5EEDXBOAKRH","3IV76CXOOCMYULUM1B2D3WB47ULD9G","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Wed Jan 04 20:02:52 PST 2023","5","BatchId:4980585;OriginalHitTemplateId:928390905;","3600","172800","Sat Jan 07 20:02:52 PST 2023","","","3JC6VJ2SALW0RKF8ALXF6J0UEFO5AU","AQ4UMWOUSOTB7","Submitted","Wed Jan 04 20:04:53 PST 2023","Wed Jan 04 20:06:00 PST 2023","Fri Jan 06 20:06:00 PST 2023","","","","67","100% (62/62)","100% (48/48)","100% (48/48)","2017-10-23 22:46:25.593139+00","102.0","6208439.0","392493.0","approved","0.0","0.0","0.0","0.0","0.0","0.6375","0.075","0.4125","0.4","0.025","0.4375","0.0875","","","","","","","","","","","","","","","","","","","","","","","","","0.0","80.0","never miss a chance to inject trump dick","never miss a chance to inject trump diiick","false","true","false","false","false","0","never miss a chance to inject trump dick","7","never miss a chance to inject trump diiick","10"
"30P8I9JKPRYHXOKDVEJ9DMJIZ4SV50","3IV76CXOOCMYULUM1B2D3WB47ULD9G","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Wed Jan 04 20:02:54 PST 2023","5","BatchId:4980585;OriginalHitTemplateId:928390905;","3600","172800","Sat Jan 07 20:02:54 PST 2023","","","34S9DKFK7D25DRJHUR7H3MIN8RPYNL","A1UOP419O6P55R","Submitted","Wed Jan 04 20:03:37 PST 2023","Wed Jan 04 20:04:41 PST 2023","Fri Jan 06 20:04:41 PST 2023","","","","64","100% (30/30)","100% (30/30)","100% (30/30)","2017-07-11 16:02:38.460082+00","55.0","","354071.0","rejected","0.0","0.0","0.0","0.0","0.0","0.9433962264150944","0.22641509433962265","0.0","0.0","0.0","0.018867924528301886","0.9245283018867924","","","","","","","","","","","","","","","","","","","","","","","","","0.0","53.0","what are we waiting for kill him","what are we waiting for KiLl him","false","true","false","false","false","0","what are we waiting for kill him","3","what are we waiting for KiLl him","27"
"30P8I9JKPRYHXOKDVEJ9DMJIZ4SV50","3IV76CXOOCMYULUM1B2D3WB47ULD9G","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Wed Jan 04 20:02:54 PST 2023","5","BatchId:4980585;OriginalHitTemplateId:928390905;","3600","172800","Sat Jan 07 20:02:54 PST 2023","","","32EYX73OYAM9BGR4DXR99LHKD03UR7","A2887NRBDUIYWW","Submitted","Wed Jan 04 20:03:21 PST 2023","Wed Jan 04 20:05:17 PST 2023","Fri Jan 06 20:05:17 PST 2023","","","","116","100% (34/34)","100% (34/34)","100% (34/34)","2017-07-11 16:02:38.460082+00","55.0","","354071.0","rejected","0.0","0.0","0.0","0.0","0.0","0.9433962264150944","0.22641509433962265","0.0","0.0","0.0","0.018867924528301886","0.9245283018867924","","","","","","","","","","","","","","","","","","","","","","","","","0.0","53.0","what are we waiting for kill him","what are we waiting for KiLl him","false","true","false","false","false","0","what are we waiting for kill him","5","what are we waiting for KiLl him","97"
"30P8I9JKPRYHXOKDVEJ9DMJIZ4SV50","3IV76CXOOCMYULUM1B2D3WB47ULD9G","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Wed Jan 04 20:02:54 PST 2023","5","BatchId:4980585;OriginalHitTemplateId:928390905;","3600","172800","Sat Jan 07 20:02:54 PST 2023","","","3HHRAGRYXII8UBBLNUFEJUP1PS99OM","A2GOW61QNYLB5I","Submitted","Wed Jan 04 20:03:01 PST 2023","Wed Jan 04 20:09:12 PST 2023","Fri Jan 06 20:09:12 PST 2023","","","","371","100% (76/76)","100% (76/76)","100% (76/76)","2017-07-11 16:02:38.460082+00","55.0","","354071.0","rejected","0.0","0.0","0.0","0.0","0.0","0.9433962264150944","0.22641509433962265","0.0","0.0","0.0","0.018867924528301886","0.9245283018867924","","","","","","","","","","","","","","","","","","","","","","","","","0.0","53.0","what are we waiting for kill him","what are we waiting for KiLl him","false","false","false","false","true","0","what are we waiting for kill him","5","what are we waiting for KiLl him","15"
"30P8I9JKPRYHXOKDVEJ9DMJIZ4SV50","3IV76CXOOCMYULUM1B2D3WB47ULD9G","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Wed Jan 04 20:02:54 PST 2023","5","BatchId:4980585;OriginalHitTemplateId:928390905;","3600","172800","Sat Jan 07 20:02:54 PST 2023","","","3GM6G9ZBKXA3ENZN8K5IIQ18OZXTMR","A2SN83HIW24DO2","Submitted","Wed Jan 04 20:03:36 PST 2023","Wed Jan 04 20:04:45 PST 2023","Fri Jan 06 20:04:45 PST 2023","","","","69","100% (19/19)","100% (19/19)","100% (19/19)","2017-07-11 16:02:38.460082+00","55.0","","354071.0","rejected","0.0","0.0","0.0","0.0","0.0","0.9433962264150944","0.22641509433962265","0.0","0.0","0.0","0.018867924528301886","0.9245283018867924","","","","","","","","","","","","","","","","","","","","","","","","","0.0","53.0","what are we waiting for kill him","what are we waiting for KiLl him","false","false","true","false","false","0","what are we waiting for kill him","3","what are we waiting for KiLl him","7"
"30P8I9JKPRYHXOKDVEJ9DMJIZ4SV50","3IV76CXOOCMYULUM1B2D3WB47ULD9G","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Wed Jan 04 20:02:54 PST 2023","5","BatchId:4980585;OriginalHitTemplateId:928390905;","3600","172800","Sat Jan 07 20:02:54 PST 2023","","","3RGU30DZTKL90K3IWQREGKEZRZQJM1","AI11Z1S62MGPP","Submitted","Wed Jan 04 21:04:00 PST 2023","Wed Jan 04 21:04:23 PST 2023","Fri Jan 06 21:04:23 PST 2023","","","","23","100% (29/29)","100% (29/29)","100% (29/29)","2017-07-11 16:02:38.460082+00","55.0","","354071.0","rejected","0.0","0.0","0.0","0.0","0.0","0.9433962264150944","0.22641509433962265","0.0","0.0","0.0","0.018867924528301886","0.9245283018867924","","","","","","","","","","","","","","","","","","","","","","","","","0.0","53.0","what are we waiting for kill him","what are we waiting for KiLl him","false","true","false","false","false","0","what are we waiting for kill him","5","what are we waiting for KiLl him","10"
"30U1YOGZHJ9W99I2GPWN0BN3DHWSD0","3IV76CXOOCMYULUM1B2D3WB47ULD9G","How likely is the given perturbation substitutable with its clean version?","In the task, you will see a sentence that contains a text perturbation, please compare this sentence with the provided clean version carefully, and evaluate the perturbation's quality.","perturbation, semantic, similarity, text","$0.02","Wed Jan 04 20:02:55 PST 2023","5","BatchId:4980585;OriginalHitTemplateId:928390905;","3600","172800","Sat Jan 07 20:02:55 PST 2023","","","3JMSRU9HQS7KFRBZWHHE60KKCIOEV5","A1WFMSRVEVM859","Submitted","Wed Jan 04 20:04:52 PST 2023","Wed Jan 04 20:05:40 PST 2023","Fri Jan 06 20:05:40 PST 2023","","","","48","100% (26/26)","100% (26/26)","100% (26/26)","2016-12-28 14:15:45.752051+00","54.0","761218.0","158708.0","rejected","0.0","0.0","0.0","0.0","0.0","0.6727272727272727","0.0","0.03636363636363636","0.0","0.01818181818181818","0.6545454545454547","0.0","","","","","","","","","","","","","","","","","","","","","","","","","0.0","55.0","you truly are deranged","you truly are derranged","false","false","true","false","false","0","you truly are deranged","3","you truly are derranged","8"
